"No.","Time","Source","Destination","Protocol","Length","Info"
"24","16.024205","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"25","16.024292","10.133.1.154","e673.dsce9.akamaiedge.net","TLSv1.3","557","Client Hello"
"26","16.024383","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","46","https(443)  >  55314 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"27","16.024564","e673.dsce9.akamaiedge.net","10.133.1.154","TLSv1.3","1426","Server Hello, Change Cipher Spec, Application Data"
"28","16.024710","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [ACK] Seq=518 Ack=1387 Win=260736 Len=0"
"29","16.024839","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","1426","https(443)  >  55314 [PSH, ACK] Seq=1387 Ack=518 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"30","16.025010","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","1364","https(443)  >  55314 [PSH, ACK] Seq=2773 Ack=518 Win=64128 Len=1324 [TCP segment of a reassembled PDU]"
"31","16.025141","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","1426","https(443)  >  55314 [ACK] Seq=4097 Ack=518 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"32","16.025244","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [ACK] Seq=518 Ack=5483 Win=258048 Len=0"
"33","16.025378","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","[TCP Window Update] 55314  >  https(443) [ACK] Seq=518 Ack=5483 Win=262144 Len=0"
"34","16.025488","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","1426","https(443)  >  55314 [ACK] Seq=5483 Ack=518 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"35","16.025640","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","1426","https(443)  >  55314 [PSH, ACK] Seq=6869 Ack=518 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"36","16.025766","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [ACK] Seq=518 Ack=8255 Win=259328 Len=0"
"37","16.025871","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","[TCP Window Update] 55314  >  https(443) [ACK] Seq=518 Ack=8255 Win=262144 Len=0"
"38","16.025943","e673.dsce9.akamaiedge.net","10.133.1.154","TLSv1.3","550","Application Data, Application Data, Application Data"
"39","16.026091","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [ACK] Seq=518 Ack=8765 Win=261632 Len=0"
"40","16.026177","10.133.1.154","e673.dsce9.akamaiedge.net","TLSv1.3","120","Change Cipher Spec, Application Data"
"41","16.026347","10.133.1.154","e673.dsce9.akamaiedge.net","TLSv1.3","371","Application Data"
"42","16.026432","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","46","https(443)  >  55314 [ACK] Seq=8765 Ack=598 Win=64128 Len=0"
"43","16.026533","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","46","https(443)  >  55314 [ACK] Seq=8765 Ack=929 Win=64128 Len=0"
"44","17.025479","e673.dsce9.akamaiedge.net","10.133.1.154","TLSv1.3","327","Application Data"
"45","17.025588","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [ACK] Seq=929 Ack=9052 Win=261824 Len=0"
"46","17.025700","e673.dsce9.akamaiedge.net","10.133.1.154","TLSv1.3","327","Application Data"
"47","17.025810","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [ACK] Seq=929 Ack=9339 Win=261824 Len=0"
"48","17.025943","e673.dsce9.akamaiedge.net","10.133.1.154","TLSv1.3","725","Application Data"
"49","17.026065","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [ACK] Seq=929 Ack=10024 Win=261440 Len=0"
"50","17.026208","10.133.1.154","e673.dsce9.akamaiedge.net","TLSv1.3","64","Application Data"
"51","17.026299","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [FIN, ACK] Seq=953 Ack=10024 Win=262144 Len=0"
"52","17.026452","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","46","https(443)  >  55314 [ACK] Seq=10024 Ack=953 Win=64128 Len=0"
"53","17.026576","e673.dsce9.akamaiedge.net","10.133.1.154","TLSv1.3","64","Application Data"
"54","17.026659","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [RST] Seq=954 Win=0 Len=0"
"55","17.026780","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","46","https(443)  >  55314 [FIN, ACK] Seq=10048 Ack=954 Win=64128 Len=0"
"56","17.026909","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","46","[TCP Out-Of-Order] https(443)  >  55314 [FIN, ACK] Seq=10048 Ack=954 Win=64128 Len=0"
"57","17.027033","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [RST] Seq=954 Win=0 Len=0"
"58","17.027199","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","46","[TCP Retransmission] https(443)  >  55314 [FIN, ACK] Seq=10048 Ack=954 Win=64128 Len=0"
"59","17.027293","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [RST] Seq=954 Win=0 Len=0"
"60","17.027399","10.133.5.254","10.133.1.154","TCP","52","57511  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"61","17.027542","10.133.1.154","10.133.5.254","TCP","40","http(80)  >  57511 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"62","17.027646","e673.dsce9.akamaiedge.net","10.133.1.154","TCP","64","[TCP Retransmission] https(443)  >  55314 [FIN, PSH, ACK] Seq=10024 Ack=954 Win=64128 Len=24"
"63","17.027770","10.133.1.154","e673.dsce9.akamaiedge.net","TCP","40","55314  >  https(443) [RST] Seq=954 Win=0 Len=0"
"64","17.027882","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57511  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"65","17.027948","10.133.1.154","10.133.5.254","TCP","40","http(80)  >  57511 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"66","18.028140","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57511  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"67","18.028368","10.133.1.154","10.133.5.254","TCP","40","http(80)  >  57511 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"68","19.028525","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57511  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"69","19.028753","10.133.1.154","10.133.5.254","TCP","40","http(80)  >  57511 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"70","20.029913","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57511  >  http(80) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"71","20.030371","10.133.1.154","10.133.5.254","TCP","40","http(80)  >  57511 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"72","20.030818","10.133.5.254","10.133.1.154","NBNS","78","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"73","20.031012","10.133.1.154","10.133.5.254","ICMP","56","Destination unreachable (Port unreachable)"
"74","21.030900","N/A","N/A","N/A","28","Raw packet data"
"75","21.031131","N/A","N/A","N/A","42","Raw packet data"
"76","22.662069","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","MPTCP","76","57965  >  https(443) [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1896493015 TSecr=0 SACK_PERM=1"
"77","23.663688","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TCP","52","https(443)  >  57965 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1330 WS=256 SACK_PERM=1"
"78","23.663988","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","57965  >  https(443) [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"79","23.664339","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TLSv1.2","557","Client Hello"
"80","23.664646","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TCP","1370","https(443)  >  57965 [PSH, ACK] Seq=1 Ack=518 Win=130048 Len=1330 [TCP segment of a reassembled PDU]"
"81","23.665013","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","57965  >  https(443) [ACK] Seq=518 Ack=1331 Win=260800 Len=0"
"82","23.665204","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TCP","1370","https(443)  >  57965 [PSH, ACK] Seq=1331 Ack=518 Win=130048 Len=1330 [TCP segment of a reassembled PDU]"
"83","23.665414","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","57965  >  https(443) [ACK] Seq=518 Ack=2661 Win=260800 Len=0"
"84","23.665802","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TLSv1.2","897","Server Hello, Certificate"
"85","23.666088","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TLSv1.2","382","Server Key Exchange, Server Hello Done"
"86","23.666268","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","57965  >  https(443) [ACK] Seq=518 Ack=3860 Win=260928 Len=0"
"87","23.666422","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TLSv1.2","166","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"88","23.666550","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TLSv1.2","610","Application Data"
"89","23.666774","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TLSv1.2","73","Application Data"
"90","23.666854","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TCP","46","https(443)  >  57965 [ACK] Seq=3860 Ack=644 Win=130048 Len=0"
"91","23.666976","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TCP","46","https(443)  >  57965 [ACK] Seq=3860 Ack=1214 Win=129536 Len=0"
"92","23.667098","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TCP","46","https(443)  >  57965 [ACK] Seq=3860 Ack=1247 Win=129536 Len=0"
"93","23.667237","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TLSv1.2","46","Change Cipher Spec"
"94","23.667378","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","57965  >  https(443) [ACK] Seq=1247 Ack=3866 Win=262080 Len=0"
"95","23.667531","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TLSv1.2","85","Encrypted Handshake Message"
"96","23.667677","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","57965  >  https(443) [ACK] Seq=1247 Ack=3911 Win=262080 Len=0"
"97","23.667760","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TLSv1.2","135","Application Data"
"98","23.667841","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","57965  >  https(443) [ACK] Seq=1247 Ack=4006 Win=262016 Len=0"
"99","23.667972","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TLSv1.2","73","Application Data"
"100","23.668051","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","57965  >  https(443) [ACK] Seq=1247 Ack=4039 Win=262080 Len=0"
"101","23.668119","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","[TCP Keep-Alive] 57965  >  https(443) [ACK] Seq=1246 Ack=4039 Win=262144 Len=0"
"102","23.668270","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TCP","46","[TCP Keep-Alive ACK] https(443)  >  57965 [ACK] Seq=4039 Ack=1247 Win=129536 Len=0"
"103","26.024508","10.133.0.29","10.133.1.154","ICMP","60","Echo (ping) request  id=0x0002, seq=55757/52697, ttl=128 (reply in 104)"
"104","26.024632","10.133.1.154","10.133.0.29","ICMP","60","Echo (ping) reply    id=0x0002, seq=55757/52697, ttl=64 (request in 103)"
"105","29.111841","10.133.5.254","10.133.1.154","TCP","52","57522  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"106","29.112068","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"107","30.113162","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57522  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"108","30.113395","10.133.9.198","10.133.1.154","ICMP","60","Echo (ping) request  id=0x0004, seq=55785/59865, ttl=128 (reply in 110)"
"109","30.113578","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"110","30.113930","10.133.1.154","10.133.9.198","ICMP","60","Echo (ping) reply    id=0x0004, seq=55785/59865, ttl=64 (request in 108)"
"111","31.114371","N/A","N/A","N/A","28","Raw packet data"
"112","31.114598","N/A","N/A","N/A","42","Raw packet data"
"113","31.114781","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57522  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"114","31.115124","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"115","32.115728","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57522  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"116","32.115971","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"117","33.116811","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57522  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"118","33.117015","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"119","33.117263","10.133.5.254","10.133.1.154","TCP","52","57523  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"120","33.117582","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57523 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"121","34.118206","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57523  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"122","34.118437","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57523 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"123","35.119088","N/A","N/A","N/A","28","Raw packet data"
"124","35.119292","N/A","N/A","N/A","42","Raw packet data"
"125","35.119463","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57523  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"126","35.119626","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57523 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"127","36.120674","N/A","N/A","N/A","28","Raw packet data"
"128","36.120976","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57523  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"129","36.121336","N/A","N/A","N/A","42","Raw packet data"
"130","36.121599","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57523 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"131","37.122264","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57523  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"132","37.122495","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57523 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"133","37.122674","10.133.5.254","10.133.1.154","TCP","52","57524  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"134","37.123087","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57524 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"135","38.123108","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57524  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"136","38.123336","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57524 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"137","39.124513","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57524  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"138","39.124775","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57524 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"139","40.125444","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57524  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"140","40.126203","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57524 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"141","41.126753","N/A","N/A","N/A","42","Raw packet data"
"142","41.127647","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57524  >  microsoft-ds(445) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"143","41.127873","10.133.1.154","10.133.5.254","TCP","40","microsoft-ds(445)  >  57524 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","41.128189","10.133.5.254","10.133.1.154","TCP","52","57525  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"145","41.128501","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57525 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"146","42.127826","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57525  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"147","42.128341","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57525 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"148","43.128638","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57525  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"149","43.128782","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57525 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"150","43.129015","N/A","N/A","N/A","28","Raw packet data"
"151","43.129298","10.133.5.254","10.133.1.154","ICMP","60","Echo (ping) request  id=0x0001, seq=12708/42033, ttl=128 (reply in 152)"
"152","43.129821","10.133.1.154","10.133.5.254","ICMP","60","Echo (ping) reply    id=0x0001, seq=12708/42033, ttl=64 (request in 151)"
"153","44.130383","N/A","N/A","N/A","28","Raw packet data"
"154","44.130589","N/A","N/A","N/A","42","Raw packet data"
"155","45.585414","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57525  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"156","45.585706","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57525 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"157","46.586547","10.133.0.29","10.133.1.154","NBNS","78","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"158","46.586909","10.133.1.154","10.133.0.29","ICMP","56","Destination unreachable (Port unreachable)"
"159","46.587485","N/A","N/A","N/A","28","Raw packet data"
"160","46.587717","N/A","N/A","N/A","42","Raw packet data"
"161","47.588155","10.133.5.254","10.133.1.154","TCP","52","[TCP Retransmission] 57525  >  netbios-ssn(139) [SYN] Seq=0 Win=64240 Len=0 MSS=1386 WS=4 SACK_PERM=1"
"162","47.588505","10.133.1.154","10.133.5.254","TCP","40","netbios-ssn(139)  >  57525 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"163","47.588689","10.133.0.29","10.133.1.154","NBNS","78","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"164","47.588866","10.133.1.154","10.133.0.29","ICMP","56","Destination unreachable (Port unreachable)"
"165","48.589356","0.0.0.0","255.255.255.255","DHCP","328","DHCP Discover - Transaction ID 0xe4d4bb84"
"166","48.589560","10.133.9.198","10.133.1.154","NBNS","78","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"167","48.589730","10.133.1.154","10.133.9.198","ICMP","56","Destination unreachable (Port unreachable)"
"168","48.590137","0.0.0.0","255.255.255.255","DHCP","328","DHCP Discover - Transaction ID 0xab27e0de"
"169","49.589949","0.0.0.0","255.255.255.255","DHCP","328","DHCP Discover - Transaction ID 0xe4d4bb84"
"170","49.590098","10.133.0.29","10.133.1.154","NBNS","78","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"171","49.590233","10.133.9.198","10.133.1.154","NBNS","78","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"172","49.590338","10.133.1.154","10.133.0.29","ICMP","56","Destination unreachable (Port unreachable)"
"173","49.590436","10.133.1.154","10.133.9.198","ICMP","56","Destination unreachable (Port unreachable)"
"174","50.591840","0.0.0.0","255.255.255.255","DHCP","328","DHCP Discover - Transaction ID 0xab27e0de"
"175","51.592870","10.133.9.198","10.133.1.154","NBNS","78","Name query NBSTAT *<00><00><00><00><00><00><00><00><00><00><00><00><00><00><00>"
"176","51.593070","10.133.1.154","10.133.9.198","ICMP","56","Destination unreachable (Port unreachable)"
"177","51.593304","0.0.0.0","255.255.255.255","DHCP","328","DHCP Discover - Transaction ID 0xe4d4bb84"
"178","52.594384","0.0.0.0","255.255.255.255","DHCP","328","DHCP Discover - Transaction ID 0xab27e0de"
"179","52.594663","10.133.20.1","10.133.1.154","ICMP","60","Echo (ping) request  id=0x0001, seq=54756/58581, ttl=128 (reply in 180)"
"180","52.594919","10.133.1.154","10.133.20.1","ICMP","60","Echo (ping) reply    id=0x0001, seq=54756/58581, ttl=64 (request in 179)"
"181","52.595084","N/A","N/A","N/A","28","Raw packet data"
"182","52.595252","N/A","N/A","N/A","42","Raw packet data"
"183","54.693732","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TLSv1.2","71","Encrypted Alert"
"184","55.695129","10.133.1.154","guzzoni-apple-com.v.aaplimg.com","TCP","40","57965  >  https(443) [FIN, ACK] Seq=1278 Ack=4039 Win=262144 Len=0"
"185","55.695201","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TCP","46","https(443)  >  57965 [ACK] Seq=4039 Ack=1278 Win=129536 Len=0"
"186","55.695274","guzzoni-apple-com.v.aaplimg.com","10.133.1.154","TLSv1.2","77","Application Data"
