"No.","Time","Source","Destination","Protocol","Length","Info"
"49","3.024197","10.8.0.1","52.168.112.67","TCP","54","42944  >  443 [ACK] Seq=2103 Ack=6633 Win=65535 Len=0"
"50","3.102501","10.8.0.1","edge-star-shv-02-ort2.facebook.com","TCP","74","55600  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=952338022 TSecr=0 WS=1024"
"51","3.103950","edge-star-shv-02-ort2.facebook.com","10.8.0.1","TCP","54","443  >  55600 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"52","3.103974","10.8.0.1","edge-star-shv-02-ort2.facebook.com","TCP","54","55600  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"53","3.127594","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","74","48668  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3495589378 TSecr=0 WS=1024"
"54","3.128924","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TCP","54","443  >  48668 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"55","3.128951","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","54","48668  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"56","3.160881","147.92.191.123","10.8.0.1","TLSv1.2","552","Application Data"
"57","3.211200","10.8.0.1","147.92.191.123","TCP","54","34134  >  443 [ACK] Seq=1499 Ack=6167 Win=67107840 Len=0"
"58","3.211233","10.8.0.1","147.92.191.123","TCP","74","34158  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=676786710 TSecr=0 WS=1024"
"59","3.213782","147.92.191.123","10.8.0.1","TCP","54","443  >  34158 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"60","3.213809","10.8.0.1","147.92.191.123","TCP","54","34158  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"61","3.217193","10.8.0.1","147.92.191.123","TLSv1.2","571","Client Hello"
"62","3.217277","147.92.191.123","10.8.0.1","TCP","54","443  >  34158 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"63","3.251894","10.8.0.1","edge-star-shv-01-ort2.facebook.com","QUIC","1274","Initial, DCID=4df3f257c6bfb8f8, PKN: 4069259, CRYPTO, PADDING"
"64","3.330711","edge-star-shv-01-ort2.facebook.com","10.8.0.1","QUIC","1274","Initial, SCID=67961044cf1197e9, PKN: 13358263, ACK, PADDING"
"65","3.380949","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","74","36364  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=4100379125 TSecr=0 WS=1024"
"66","3.382165","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TCP","54","443  >  36364 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"67","3.382331","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","74","48678  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3495589592 TSecr=0 WS=1024"
"68","3.383115","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TCP","54","443  >  48678 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"69","3.383133","10.8.0.1","edge-star-shv-02-ort2.facebook.com","TLSv1.3","459","Client Hello"
"70","3.383176","edge-star-shv-02-ort2.facebook.com","10.8.0.1","TCP","54","443  >  55600 [ACK] Seq=1 Ack=406 Win=65535 Len=0"
"71","3.383184","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TLSv1.3","461","Client Hello"
"72","3.383208","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TCP","54","443  >  48668 [ACK] Seq=1 Ack=408 Win=65535 Len=0"
"73","3.383246","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","36364  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"74","3.383267","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","54","48678  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"75","3.386025","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TLSv1.3","461","Client Hello"
"76","3.386103","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TCP","54","443  >  36364 [ACK] Seq=1 Ack=408 Win=65535 Len=0"
"77","3.397647","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TLSv1.3","463","Client Hello"
"78","3.397741","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TCP","54","443  >  48678 [ACK] Seq=1 Ack=410 Win=65535 Len=0"
"79","3.454839","edge-star-shv-02-ort2.facebook.com","10.8.0.1","TLSv1.3","1432","Server Hello, Change Cipher Spec, Application Data"
"80","3.504994","10.8.0.1","edge-star-shv-02-ort2.facebook.com","TCP","54","55600  >  443 [ACK] Seq=406 Ack=1379 Win=65535 Len=0"
"81","3.505170","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"82","3.505217","edge-star-shv-02-ort2.facebook.com","10.8.0.1","TCP","56","443  >  55600 [PSH, ACK] Seq=1379 Ack=406 Win=65535 Len=2 [TCP segment of a reassembled PDU]"
"83","3.505224","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","54","48668  >  443 [ACK] Seq=408 Ack=213 Win=65535 Len=0"
"84","3.505247","10.8.0.1","edge-star-shv-02-ort2.facebook.com","TCP","54","55600  >  443 [ACK] Seq=406 Ack=1381 Win=65535 Len=0"
"85","3.506478","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TLSv1.3","118","Change Cipher Spec, Application Data"
"86","3.506533","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TCP","54","443  >  48668 [ACK] Seq=213 Ack=472 Win=65535 Len=0"
"87","3.556884","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","2438","Server Hello, Change Cipher Spec, Application Data, Application Data"
"88","3.556969","edge-star-shv-02-ort2.facebook.com","10.8.0.1","TLSv1.3","1057","Application Data"
"89","3.557005","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"90","3.557029","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","36364  >  443 [ACK] Seq=408 Ack=2385 Win=65535 Len=0"
"91","3.557040","10.8.0.1","edge-star-shv-02-ort2.facebook.com","TCP","54","55600  >  443 [ACK] Seq=406 Ack=2384 Win=65535 Len=0"
"92","3.557047","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","54","48678  >  443 [ACK] Seq=410 Ack=213 Win=65535 Len=0"
"93","3.615752","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TLSv1.3","233","Application Data"
"94","3.665890","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","54","48668  >  443 [ACK] Seq=472 Ack=392 Win=65535 Len=0"
"95","3.665930","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TLSv1.3","118","Change Cipher Spec, Application Data"
"96","3.666021","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TCP","54","443  >  36364 [ACK] Seq=2385 Ack=472 Win=65535 Len=0"
"97","3.716547","147.92.191.123","10.8.0.1","TLSv1.2","5448","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"98","3.716732","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TLSv1.3","134","Application Data"
"99","3.716756","10.8.0.1","edge-star-shv-02-ort2.facebook.com","TLSv1.3","118","Change Cipher Spec, Application Data"
"100","3.716811","edge-star-shv-02-ort2.facebook.com","10.8.0.1","TCP","54","443  >  55600 [ACK] Seq=2384 Ack=470 Win=65535 Len=0"
"101","3.716833","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TLSv1.3","118","Change Cipher Spec, Application Data"
"102","3.716873","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TCP","54","443  >  48678 [ACK] Seq=213 Ack=474 Win=65535 Len=0"
"103","3.717004","10.8.0.1","147.92.191.123","TCP","54","34158  >  443 [ACK] Seq=518 Ack=5395 Win=65535 Len=0"
"104","3.717074","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","54","48668  >  443 [ACK] Seq=472 Ack=472 Win=65535 Len=0"
"105","3.731897","10.8.0.1","147.92.191.123","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"106","3.732010","147.92.191.123","10.8.0.1","TCP","54","443  >  34158 [ACK] Seq=5395 Ack=644 Win=65535 Len=0"
"107","3.782412","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","233","Application Data"
"108","3.782517","edge-star-shv-02-ort2.facebook.com","10.8.0.1","TLSv1.3","233","Application Data"
"109","3.782544","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","36364  >  443 [ACK] Seq=472 Ack=2564 Win=65535 Len=0"
"110","3.782565","10.8.0.1","edge-star-shv-02-ort2.facebook.com","TCP","54","55600  >  443 [ACK] Seq=470 Ack=2563 Win=65535 Len=0"
"111","3.807624","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TLSv1.3","233","Application Data"
"112","3.807705","edge-star-shv-01-ort2.facebook.com","10.8.0.1","TLSv1.3","134","Application Data"
"113","3.807758","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","54","48678  >  443 [ACK] Seq=474 Ack=392 Win=65535 Len=0"
"114","3.807779","10.8.0.1","edge-star-shv-01-ort2.facebook.com","TCP","54","36364  >  443 [ACK] Seq=472 Ack=2644 Win=65535 Len=0"
"115","3.857736","edge-star-shv-02-ort2.facebook.com","10.8.0.1","TLSv1.3","134","Application Data"
"116","3.907935","10.8.0.1","edge-star-shv-02-ort2.facebook.com","TCP","54","55600  >  443 [ACK] Seq=470 Ack=2643 Win=65535 Len=0"
"117","3.910646","edge-star-mini-shv-01-msp1.facebook.com","10.8.0.1","TLSv1.3","134","Application Data"
"118","3.960840","10.8.0.1","edge-star-mini-shv-01-msp1.facebook.com","TCP","54","48678  >  443 [ACK] Seq=474 Ack=472 Win=65535 Len=0"
"119","3.961086","147.92.191.123","10.8.0.1","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"120","3.961150","10.8.0.1","147.92.191.123","TCP","54","34158  >  443 [ACK] Seq=644 Ack=5669 Win=65535 Len=0"
"121","3.963597","10.8.0.1","147.92.191.123","TCP","590","34158  >  443 [ACK] Seq=644 Ack=5669 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"122","3.963670","147.92.191.123","10.8.0.1","TCP","54","443  >  34158 [ACK] Seq=5669 Ack=1180 Win=65535 Len=0"
"123","3.963691","10.8.0.1","147.92.191.123","TLSv1.2","339","Application Data"
"124","3.963735","147.92.191.123","10.8.0.1","TCP","54","443  >  34158 [ACK] Seq=5669 Ack=1465 Win=65535 Len=0"
"125","4.013979","10.8.0.1","147.92.191.123","TLSv1.2","88","Application Data"
"126","4.014140","147.92.191.123","10.8.0.1","TCP","54","443  >  34158 [ACK] Seq=5669 Ack=1499 Win=65535 Len=0"
"127","4.335437","147.92.191.123","10.8.0.1","TLSv1.2","552","Application Data"
"128","4.385683","10.8.0.1","147.92.191.123","TCP","54","34158  >  443 [ACK] Seq=1499 Ack=6167 Win=65535 Len=0"
"129","4.385734","10.8.0.1","147.92.191.123","TCP","54","34158  >  443 [FIN, ACK] Seq=1499 Ack=6167 Win=65535 Len=0"
"130","4.385901","147.92.191.123","10.8.0.1","TCP","54","443  >  34158 [ACK] Seq=6167 Ack=1500 Win=65535 Len=0"
"131","4.385992","147.92.191.123","10.8.0.1","TCP","54","443  >  34158 [FIN, ACK] Seq=6167 Ack=1500 Win=65535 Len=0"
"132","4.386212","10.8.0.1","147.92.191.123","TCP","74","34170  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=676787859 TSecr=0 WS=1024"
"133","4.388198","147.92.191.123","10.8.0.1","TCP","54","443  >  34170 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"134","4.388222","10.8.0.1","147.92.191.123","TCP","54","34158  >  443 [ACK] Seq=1500 Ack=6168 Win=65535 Len=0"
"135","4.388233","10.8.0.1","147.92.191.123","TCP","54","34170  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"136","4.391230","10.8.0.1","147.92.191.123","TLSv1.2","571","Client Hello"
"137","4.391339","147.92.191.123","10.8.0.1","TCP","54","443  >  34170 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"138","4.813979","147.92.191.123","10.8.0.1","TLSv1.2","1432","Server Hello"
"139","4.864196","10.8.0.1","147.92.191.123","TCP","54","34170  >  443 [ACK] Seq=518 Ack=1379 Win=65535 Len=0"
"140","4.864535","147.92.191.123","10.8.0.1","TLSv1.2","4070","Certificate, Server Key Exchange, Server Hello Done"
"141","4.914741","10.8.0.1","147.92.191.123","TCP","54","34170  >  443 [ACK] Seq=518 Ack=5395 Win=65535 Len=0"
"142","4.914806","10.8.0.1","147.92.191.123","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"143","4.914945","147.92.191.123","10.8.0.1","TCP","54","443  >  34170 [ACK] Seq=5395 Ack=644 Win=65535 Len=0"
"144","5.133824","147.92.191.123","10.8.0.1","TLSv1.2","328","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"145","5.184019","10.8.0.1","147.92.191.123","TCP","54","34170  >  443 [ACK] Seq=644 Ack=5669 Win=65535 Len=0"
"146","5.184082","10.8.0.1","147.92.191.123","TCP","590","34170  >  443 [ACK] Seq=644 Ack=5669 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"147","5.184219","147.92.191.123","10.8.0.1","TCP","54","443  >  34170 [ACK] Seq=5669 Ack=1180 Win=65535 Len=0"
"148","5.184243","10.8.0.1","147.92.191.123","TLSv1.2","339","Application Data"
"149","5.184340","147.92.191.123","10.8.0.1","TCP","54","443  >  34170 [ACK] Seq=5669 Ack=1465 Win=65535 Len=0"
"150","5.184364","10.8.0.1","203.104.160.12","TCP","74","35788  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1602333569 TSecr=0 WS=1024"
"151","5.186766","203.104.160.12","10.8.0.1","TCP","54","443  >  35788 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"152","5.186874","10.8.0.1","147.92.191.123","TLSv1.2","88","Application Data"
"153","5.186921","147.92.191.123","10.8.0.1","TCP","54","443  >  34170 [ACK] Seq=5669 Ack=1499 Win=65535 Len=0"
"154","5.186937","10.8.0.1","203.104.160.12","TCP","54","35788  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"155","5.189523","10.8.0.1","203.104.160.12","TLSv1.3","571","Client Hello"
"156","5.189613","203.104.160.12","10.8.0.1","TCP","54","443  >  35788 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"157","5.381091","203.104.160.12","10.8.0.1","TLSv1.3","193","Server Hello, Change Cipher Spec"
"158","5.431332","10.8.0.1","203.104.160.12","TCP","54","35788  >  443 [ACK] Seq=518 Ack=140 Win=65535 Len=0"
"159","5.441739","203.104.160.12","10.8.0.1","TLSv1.3","149","Application Data, Application Data"
"160","5.491950","10.8.0.1","203.104.160.12","TCP","54","35788  >  443 [ACK] Seq=518 Ack=235 Win=65535 Len=0"
"161","5.492006","10.8.0.1","203.104.160.12","TLSv1.3","118","Change Cipher Spec, Application Data"
"162","5.492192","203.104.160.12","10.8.0.1","TCP","54","443  >  35788 [ACK] Seq=235 Ack=582 Win=65535 Len=0"
"163","5.492220","10.8.0.1","203.104.160.12","TLSv1.3","590","Application Data, Application Data, Application Data"
"164","5.492290","203.104.160.12","10.8.0.1","TCP","54","443  >  35788 [ACK] Seq=235 Ack=1118 Win=65535 Len=0"
"165","5.492321","10.8.0.1","203.104.160.12","TLSv1.3","326","Application Data"
"166","5.492362","203.104.160.12","10.8.0.1","TCP","54","443  >  35788 [ACK] Seq=235 Ack=1390 Win=65535 Len=0"
"167","5.555295","147.92.191.123","10.8.0.1","TLSv1.2","552","Application Data"
"168","5.605496","10.8.0.1","147.92.191.123","TCP","54","34170  >  443 [ACK] Seq=1499 Ack=6167 Win=65535 Len=0"
"169","5.605726","203.104.160.12","10.8.0.1","TLSv1.3","214","Application Data"
"170","5.605747","10.8.0.1","147.92.191.123","TCP","54","34170  >  443 [FIN, ACK] Seq=1499 Ack=6167 Win=65535 Len=0"
"171","5.605812","147.92.191.123","10.8.0.1","TCP","54","443  >  34170 [ACK] Seq=6167 Ack=1500 Win=65535 Len=0"
"172","5.605868","147.92.191.123","10.8.0.1","TCP","54","443  >  34170 [FIN, ACK] Seq=6167 Ack=1500 Win=65535 Len=0"
"173","5.606041","10.8.0.1","203.104.160.12","TCP","54","35788  >  443 [ACK] Seq=1390 Ack=395 Win=65535 Len=0"
"174","5.606057","10.8.0.1","147.92.191.123","TCP","54","34170  >  443 [ACK] Seq=1500 Ack=6168 Win=65535 Len=0"
"175","5.651017","203.104.160.12","10.8.0.1","TLSv1.3","442","Application Data, Application Data, Application Data, Application Data"
"176","5.701520","10.8.0.1","203.104.160.12","TCP","54","35788  >  443 [ACK] Seq=1390 Ack=783 Win=65535 Len=0"
"177","5.701573","10.8.0.1","203.104.160.12","TLSv1.3","85","Application Data"
"178","5.701672","203.104.160.12","10.8.0.1","TCP","54","443  >  35788 [ACK] Seq=783 Ack=1421 Win=65535 Len=0"
"179","5.751901","10.8.0.1","147.92.191.123","TCP","54","34134  >  443 [FIN, ACK] Seq=1499 Ack=6167 Win=67107840 Len=0"
"180","5.752070","147.92.191.123","10.8.0.1","TCP","54","443  >  34134 [ACK] Seq=6167 Ack=1500 Win=65535 Len=0"
"181","5.752133","147.92.191.123","10.8.0.1","TCP","54","443  >  34134 [FIN, ACK] Seq=6167 Ack=1500 Win=65535 Len=0"
"182","5.752324","10.8.0.1","147.92.191.123","TCP","54","34134  >  443 [ACK] Seq=1500 Ack=6168 Win=67107840 Len=0"
"183","5.764642","203.104.160.12","10.8.0.1","TLSv1.3","177","Application Data"
"184","5.814845","10.8.0.1","203.104.160.12","TCP","54","35788  >  443 [ACK] Seq=1421 Ack=906 Win=65535 Len=0"
"185","5.994068","10.8.0.1","203.104.160.12","TLSv1.3","179","Application Data"
"186","5.994217","203.104.160.12","10.8.0.1","TCP","54","443  >  35788 [ACK] Seq=906 Ack=1546 Win=65535 Len=0"
"187","6.262463","203.104.160.12","10.8.0.1","TCP","1502","443  >  35788 [PSH, ACK] Seq=906 Ack=1546 Win=65535 Len=1448 [TCP segment of a reassembled PDU]"
"188","6.312764","10.8.0.1","203.104.160.12","TCP","54","35788  >  443 [ACK] Seq=1546 Ack=2354 Win=65535 Len=0"
"189","6.312881","203.104.160.12","10.8.0.1","TLSv1.3","477","Application Data"
"190","6.363042","10.8.0.1","203.104.160.12","TCP","54","35788  >  443 [ACK] Seq=1546 Ack=2777 Win=65535 Len=0"
"191","10.349429","10.8.0.1","104.244.42.66","TCP","74","42562  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3886772313 TSecr=0 WS=1024"
"192","10.352195","104.244.42.66","10.8.0.1","TCP","54","443  >  42562 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"193","10.352243","10.8.0.1","104.244.42.66","TCP","54","42562  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"194","10.359877","10.8.0.1","104.244.42.66","TCP","74","42566  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3886772324 TSecr=0 WS=1024"
"195","10.362345","104.244.42.66","10.8.0.1","TCP","54","443  >  42566 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"196","10.362391","10.8.0.1","104.244.42.66","TCP","54","42566  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"197","10.365646","10.8.0.1","104.244.42.66","TLSv1.3","571","Client Hello"
"198","10.365721","104.244.42.66","10.8.0.1","TCP","54","443  >  42562 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"199","10.368102","10.8.0.1","104.244.42.66","TLSv1.3","571","Client Hello"
"200","10.368198","104.244.42.66","10.8.0.1","TCP","54","443  >  42566 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"201","10.369729","10.8.0.1","104.244.42.131","TCP","74","49242  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1399276328 TSecr=0 WS=1024"
"202","10.371825","104.244.42.131","10.8.0.1","TCP","54","443  >  49242 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"203","10.371863","10.8.0.1","104.244.42.131","TCP","54","49242  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"204","10.372946","10.8.0.1","104.244.42.131","TLSv1.3","571","Client Hello"
"205","10.373012","104.244.42.131","10.8.0.1","TCP","54","443  >  49242 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
