"No.","Time","Source","Destination","Protocol","Length","Info"
"58","1.753894","ord37s36-in-f10.1e100.net","10.8.0.1","TCP","54","443  >  36000 [ACK] Seq=4689 Ack=7014 Win=65535 Len=0"
"59","1.753916","10.8.0.1","ord37s36-in-f10.1e100.net","TLSv1.3","402","Application Data"
"60","1.753949","ord37s36-in-f10.1e100.net","10.8.0.1","TCP","54","443  >  36000 [ACK] Seq=4689 Ack=7362 Win=65535 Len=0"
"61","1.851243","104.244.42.66","10.8.0.1","TLSv1.3","581","Application Data, Application Data"
"62","1.902713","10.8.0.1","104.244.42.66","TCP","54","33958  >  443 [ACK] Seq=3146 Ack=740 Win=65535 Len=0"
"63","1.902810","10.8.0.1","104.244.42.66","TLSv1.3","85","Application Data"
"64","1.902918","104.244.42.66","10.8.0.1","TCP","54","443  >  33958 [ACK] Seq=740 Ack=3177 Win=65535 Len=0"
"65","2.064220","104.244.42.66","10.8.0.1","TLSv1.3","504","Application Data"
"66","2.115382","10.8.0.1","104.244.42.66","TCP","54","33958  >  443 [ACK] Seq=3177 Ack=1190 Win=65535 Len=0"
"67","2.115689","ord37s36-in-f10.1e100.net","10.8.0.1","TLSv1.3","1432","Application Data, Application Data"
"68","2.115730","10.8.0.1","ord37s36-in-f10.1e100.net","TCP","54","36000  >  443 [ACK] Seq=7362 Ack=6067 Win=65535 Len=0"
"69","2.144411","ord37s36-in-f10.1e100.net","10.8.0.1","TLSv1.3","187","Application Data, Application Data"
"70","2.195436","10.8.0.1","ord37s36-in-f10.1e100.net","TCP","54","36000  >  443 [ACK] Seq=7362 Ack=6200 Win=65535 Len=0"
"71","5.616807","10.8.0.1","gm-in-f188.1e100.net","TCP","74","55760  >  5228 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=4117557573 TSecr=0 WS=1024"
"72","5.619201","gm-in-f188.1e100.net","10.8.0.1","TCP","54","5228  >  55760 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"73","5.619250","10.8.0.1","gm-in-f188.1e100.net","TCP","54","55760  >  5228 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"74","5.620505","10.8.0.1","gm-in-f188.1e100.net","TLSv1.3","587","Client Hello"
"75","5.620577","gm-in-f188.1e100.net","10.8.0.1","TCP","54","5228  >  55760 [ACK] Seq=1 Ack=534 Win=65535 Len=0"
"76","5.991068","gm-in-f188.1e100.net","10.8.0.1","TLSv1.3","257","Server Hello, Change Cipher Spec, Application Data"
"77","6.042264","10.8.0.1","gm-in-f188.1e100.net","TCP","54","55760  >  5228 [ACK] Seq=534 Ack=204 Win=65535 Len=0"
"78","6.042354","10.8.0.1","gm-in-f188.1e100.net","TLSv1.3","118","Change Cipher Spec, Application Data"
"79","6.042528","gm-in-f188.1e100.net","10.8.0.1","TCP","54","5228  >  55760 [ACK] Seq=204 Ack=598 Win=65535 Len=0"
"80","6.042560","10.8.0.1","gm-in-f188.1e100.net","TLSv1.3","445","Application Data"
"81","6.042657","gm-in-f188.1e100.net","10.8.0.1","TCP","54","5228  >  55760 [ACK] Seq=204 Ack=989 Win=65535 Len=0"
"82","6.190330","gm-in-f188.1e100.net","10.8.0.1","TLSv1.3","583","Application Data, Application Data"
"83","6.241505","10.8.0.1","gm-in-f188.1e100.net","TCP","54","55760  >  5228 [ACK] Seq=989 Ack=733 Win=65535 Len=0"
"84","6.241722","gm-in-f188.1e100.net","10.8.0.1","TLSv1.3","172","Application Data, Application Data"
"85","6.291918","10.8.0.1","gm-in-f188.1e100.net","TCP","54","55760  >  5228 [ACK] Seq=989 Ack=851 Win=65535 Len=0"
"86","9.316636","10.8.0.1","ord37s36-in-f10.1e100.net","TCP","54","36000  >  443 [RST, ACK] Seq=7362 Ack=6200 Win=65535 Len=0"
"87","10.046818","10.8.0.1","104.244.42.66","TCP","54","33958  >  443 [RST, ACK] Seq=3177 Ack=1190 Win=65535 Len=0"
"88","13.190707","gm-in-f188.1e100.net","10.8.0.1","TLSv1.3","2221","Application Data, Application Data"
"89","13.240963","10.8.0.1","gm-in-f188.1e100.net","TCP","54","55760  >  5228 [ACK] Seq=989 Ack=3018 Win=65535 Len=0"
"90","13.247706","10.8.0.1","gm-in-f188.1e100.net","TLSv1.3","92","Application Data"
"91","13.247841","gm-in-f188.1e100.net","10.8.0.1","TCP","54","5228  >  55760 [ACK] Seq=3018 Ack=1027 Win=65535 Len=0"
"92","13.247981","gm-in-f188.1e100.net","10.8.0.1","TCP","54","[TCP Dup ACK 91#1] 5228  >  55760 [PSH, ACK] Seq=3018 Ack=1027 Win=65535 Len=0"
"93","13.396808","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","1292","Initial, DCID=a12e2d38e39fd073, PKN: 1, PING, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, PADDING"
"94","13.506229","ord38s28-in-f1.1e100.net","10.8.0.1","QUIC","1292","Protected Payload (KP0)"
"95","13.506347","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","120","0-RTT, DCID=a12e2d38e39fd073"
"96","14.526729","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","74","59636  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3068053982 TSecr=0 WS=1024"
"97","14.530718","ord38s28-in-f1.1e100.net","10.8.0.1","TCP","54","443  >  59636 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"98","14.530776","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","1292","Initial, DCID=e73e04f84a76f5c0, PKN: 1, PING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING, PING, CRYPTO"
"99","14.665677","ord38s30-in-f22.1e100.net","10.8.0.1","QUIC","1292","Protected Payload (KP0)"
"100","14.665816","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","122","0-RTT, DCID=e73e04f84a76f5c0"
"101","15.681521","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","74","38744  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=4009702168 TSecr=0 WS=1024"
"102","15.685429","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","443  >  38744 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"103","15.685485","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","1292","Initial, DCID=e73e04f84a76f5c0, PKN: 4, PING, PADDING, PING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PADDING"
"104","16.112221","ord38s30-in-f22.1e100.net","10.8.0.1","QUIC","136","Initial, SCID=e73e04f84a76f5c0, PKN: 8, CC"
"105","16.112331","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","1292","Initial, DCID=a12e2d38e39fd073, PKN: 4, PING, PING, PING, PING, PADDING, CRYPTO, PING, CRYPTO"
"106","16.304632","ord38s28-in-f1.1e100.net","10.8.0.1","QUIC","136","Initial, SCID=a12e2d38e39fd073, PKN: 8, CC"
"107","16.304773","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","1292","Handshake, DCID=a12e2d38e39fd073"
"108","16.426405","ord38s28-in-f1.1e100.net","10.8.0.1","QUIC","136","Initial, SCID=a12e2d38e39fd073, PKN: 8, CC"
"109","16.426500","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","115","Handshake, DCID=a12e2d38e39fd073"
"110","17.437931","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","300","Protected Payload (KP0), DCID=a12e2d38e39fd073"
"111","17.551802","ord38s28-in-f1.1e100.net","10.8.0.1","QUIC","136","Initial, SCID=a12e2d38e39fd073, PKN: 8, CC"
"112","17.551870","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","1292","Initial, DCID=e73e04f84a76f5c0, PKN: 6, CRYPTO, CRYPTO, PING, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO"
"113","17.665824","ord38s30-in-f22.1e100.net","10.8.0.1","QUIC","136","Initial, SCID=e73e04f84a76f5c0, PKN: 8, CC"
"114","17.665907","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","74","38746  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=4009702422 TSecr=0 WS=1024"
"115","17.668478","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","443  >  38746 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"116","17.668548","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","185","Protected Payload (KP0), DCID=a12e2d38e39fd073"
"117","18.685858","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","1292","Initial, DCID=e73e04f84a76f5c0, PKN: 8, PING, PING, PADDING, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO"
"118","19.711218","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","367","Protected Payload (KP0), DCID=a12e2d38e39fd073"
"119","20.735410","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","1292","Initial, DCID=e73e04f84a76f5c0, PKN: 10, CRYPTO, CRYPTO, PADDING, PING, PADDING"
"120","20.825588","ord38s30-in-f22.1e100.net","10.8.0.1","QUIC","136","Initial, SCID=e73e04f84a76f5c0, PKN: 8, CC"
"121","20.825704","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","74","[TCP Retransmission] 59636  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=3068054980 TSecr=0 WS=1024"
"122","20.829312","ord38s28-in-f1.1e100.net","10.8.0.1","TCP","54","[TCP Retransmission] 443  >  59636 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"123","20.829357","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","74","[TCP Retransmission] 38744  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=4009703191 TSecr=0 WS=1024"
"124","20.831697","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","[TCP Retransmission] 443  >  38744 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"125","20.831743","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","54","59636  >  443 [ACK] Seq=1 Ack=1 Win=67107840 Len=0"
"126","20.831769","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","590","59636  >  443 [ACK] Seq=1 Ack=1 Win=67107840 Len=536 [TCP segment of a reassembled PDU]"
"127","20.831904","ord38s28-in-f1.1e100.net","10.8.0.1","TCP","54","443  >  59636 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"128","20.831930","10.8.0.1","ord38s28-in-f1.1e100.net","TLSv1.3","112","Client Hello"
"129","20.832061","ord38s28-in-f1.1e100.net","10.8.0.1","TCP","54","443  >  59636 [ACK] Seq=1 Ack=595 Win=65535 Len=0"
"130","20.832089","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","1292","Handshake, DCID=e73e04f84a76f5c0"
"131","21.855012","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","115","Handshake, DCID=e73e04f84a76f5c0"
"132","22.879108","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","323","Protected Payload (KP0), DCID=e73e04f84a76f5c0"
"133","23.904720","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","74","[TCP Retransmission] 38746  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=4009703447 TSecr=0 WS=1024"
"134","23.908379","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","[TCP Retransmission] 443  >  38746 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"135","23.908550","ord38s28-in-f1.1e100.net","10.8.0.1","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"136","23.908588","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","185","Protected Payload (KP0), DCID=a12e2d38e39fd073"
"137","24.927261","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","54","38744  >  443 [ACK] Seq=1 Ack=1 Win=67107840 Len=0"
"138","24.927395","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","590","38744  >  443 [ACK] Seq=1 Ack=1 Win=67107840 Len=536 [TCP segment of a reassembled PDU]"
"139","24.927764","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","443  >  38744 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"140","24.927801","10.8.0.1","ord38s30-in-f22.1e100.net","TLSv1.3","110","Client Hello"
"141","24.927860","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","443  >  38744 [ACK] Seq=1 Ack=593 Win=65535 Len=0"
"142","24.927881","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","74","[TCP Retransmission] 38746  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=4009705463 TSecr=0 WS=1024"
"143","24.931280","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","[TCP Retransmission] 443  >  38746 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"144","24.931401","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","367","Protected Payload (KP0), DCID=a12e2d38e39fd073"
"145","25.026822","ord38s28-in-f1.1e100.net","10.8.0.1","QUIC","136","Initial, SCID=a12e2d38e39fd073, PKN: 8, CC"
"146","25.026938","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","187","Protected Payload (KP0), DCID=e73e04f84a76f5c0"
"147","25.106213","ord38s30-in-f22.1e100.net","10.8.0.1","QUIC","136","Initial, SCID=e73e04f84a76f5c0, PKN: 8, CC"
"148","25.106332","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","590","[TCP Spurious Retransmission] 59636  >  443 [ACK] Seq=1 Ack=1 Win=67107840 Len=536"
"149","25.106466","ord38s28-in-f1.1e100.net","10.8.0.1","TCP","54","443  >  59636 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"150","25.106556","ord38s30-in-f22.1e100.net","10.8.0.1","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"151","25.106582","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","54","38746  >  443 [ACK] Seq=1 Ack=1 Win=67107840 Len=0"
"152","25.106604","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","590","38746  >  443 [ACK] Seq=1 Ack=1 Win=67107840 Len=536 [TCP segment of a reassembled PDU]"
"153","25.106686","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","443  >  38746 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"154","25.106709","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","590","[TCP Out-Of-Order] 38744  >  443 [ACK] Seq=1 Ack=1 Win=67107840 Len=536"
"155","25.106763","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","443  >  38744 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"156","25.106784","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","185","Protected Payload (KP0), DCID=a12e2d38e39fd073"
"157","26.111823","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","54","[TCP Dup ACK 125#1] 59636  >  443 [ACK] Seq=595 Ack=1 Win=67107840 Len=0"
"158","26.111938","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","54","[TCP Dup ACK 137#1] 38744  >  443 [ACK] Seq=593 Ack=1 Win=67107840 Len=0"
"159","26.111965","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","112","[TCP Retransmission] 59636  >  443 [PSH, ACK] Seq=537 Ack=1 Win=67107840 Len=58"
"160","26.112269","ord38s28-in-f1.1e100.net","10.8.0.1","TCP","54","443  >  59636 [ACK] Seq=1 Ack=595 Win=65535 Len=0"
"161","26.112312","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","590","[TCP Spurious Retransmission] 38746  >  443 [ACK] Seq=1 Ack=1 Win=67107840 Len=536"
"162","26.112458","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","[TCP Dup ACK 153#1] 443  >  38746 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"163","26.112653","10.8.0.1","ord38s30-in-f22.1e100.net","QUIC","390","Protected Payload (KP0), DCID=e73e04f84a76f5c0"
"164","27.135061","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","54","[TCP Dup ACK 151#1] 38746  >  443 [ACK] Seq=537 Ack=1 Win=67107840 Len=0"
"165","27.135487","ord38s28-in-f1.1e100.net","10.8.0.1","TCP","78","[TCP Retransmission] 443  >  59636 [PSH, ACK] Seq=1 Ack=595 Win=65535 Len=24"
"166","27.135573","ord38s28-in-f1.1e100.net","10.8.0.1","TCP","54","[TCP Retransmission] 443  >  59636 [FIN, ACK] Seq=25 Ack=595 Win=65535 Len=0"
"167","27.135697","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","54","59636  >  443 [ACK] Seq=595 Ack=213 Win=67107840 Len=0"
"168","27.135724","10.8.0.1","ord38s28-in-f1.1e100.net","TLSv1.3","118","Change Cipher Spec, Application Data"
"169","27.135742","10.8.0.1","ord38s28-in-f1.1e100.net","QUIC","184","Protected Payload (KP0), DCID=a12e2d38e39fd073"
"170","28.160783","10.8.0.1","ord38s28-in-f1.1e100.net","TLSv1.3","146","Application Data"
"171","28.160887","10.8.0.1","ord38s28-in-f1.1e100.net","TLSv1.3","294","Application Data"
"172","28.160915","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","110","[TCP Retransmission] 38744  >  443 [PSH, ACK] Seq=537 Ack=1 Win=67107840 Len=56"
"173","28.161215","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","443  >  38744 [ACK] Seq=1 Ack=593 Win=65535 Len=0"
"174","28.161250","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","54","[TCP Dup ACK 151#2] 38746  >  443 [ACK] Seq=537 Ack=1 Win=67107840 Len=0"
"175","28.161502","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","54","[TCP Dup ACK 167#1] 59636  >  443 [ACK] Seq=991 Ack=213 Win=67107840 Len=0"
"176","28.161527","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","54","38744  >  443 [ACK] Seq=593 Ack=213 Win=67107840 Len=0"
"177","28.161546","10.8.0.1","ord38s30-in-f22.1e100.net","TLSv1.2","110","Client Hello"
"178","28.161629","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","443  >  38746 [ACK] Seq=1 Ack=593 Win=65535 Len=0"
"179","28.161649","10.8.0.1","ord38s30-in-f22.1e100.net","TCP","54","[TCP Dup ACK 176#1] 38744  >  443 [ACK] Seq=593 Ack=213 Win=67107840 Len=0"
"180","28.161740","10.8.0.1","ord38s30-in-f22.1e100.net","TLSv1.3","118","Change Cipher Spec, Application Data"
"181","28.161792","ord38s30-in-f22.1e100.net","10.8.0.1","TCP","54","443  >  38744 [ACK] Seq=213 Ack=657 Win=65535 Len=0"
"182","28.161813","10.8.0.1","ord38s28-in-f1.1e100.net","TCP","54","[TCP Dup ACK 167#2] 59636  >  443 [ACK] Seq=991 Ack=213 Win=67107840 Len=0"
