"No.","Time","Source","Destination","Protocol","Length","Info"
"50","1.092614","10.8.0.1","104.70.164.18","TCP","74","46062  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2760485826 TSecr=0 WS=512"
"51","1.093284","104.70.164.18","10.8.0.1","TCP","54","443  >  46062 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"52","1.093303","10.8.0.1","35.186.224.25","TCP","74","49102  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1328222701 TSecr=0 WS=512"
"53","1.094325","35.186.224.25","10.8.0.1","TCP","54","443  >  49102 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"54","1.094350","10.8.0.1","157.240.26.55","TCP","58","[TCP Spurious Retransmission] 47642  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=4"
"55","1.094388","157.240.26.55","10.8.0.1","TCP","54","[TCP Dup ACK 28#1] 5222  >  47642 [ACK] Seq=1 Ack=5 Win=65535 Len=0"
"56","1.094405","10.8.0.1","34.98.74.57","TLSv1.3","118","[TCP Spurious Retransmission] , Change Cipher Spec, Application Data"
"57","1.094430","34.98.74.57","10.8.0.1","TCP","54","[TCP Dup ACK 35#1] 443  >  40390 [ACK] Seq=213 Ack=619 Win=65535 Len=0"
"58","1.094506","10.8.0.1","104.70.164.18","TCP","74","46066  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2760486089 TSecr=0 WS=512"
"59","1.095497","104.70.164.18","10.8.0.1","TCP","54","443  >  46066 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"60","1.095537","10.8.0.1","142.251.4.188","TCP","74","39610  >  5228 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2090190141 TSecr=0 WS=512"
"61","1.096633","142.251.4.188","10.8.0.1","TCP","54","5228  >  39610 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"62","1.096661","10.8.0.1","104.70.164.18","TCP","74","46070  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2760486146 TSecr=0 WS=512"
"63","1.097663","104.70.164.18","10.8.0.1","TCP","54","443  >  46070 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"64","1.097696","10.8.0.1","104.70.164.33","TCP","74","38414  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2784651428 TSecr=0 WS=512"
"65","1.098677","104.70.164.33","10.8.0.1","TCP","54","443  >  38414 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"66","1.098750","34.98.74.57","10.8.0.1","TLSv1.3","634","Application Data, Application Data"
"67","1.098768","10.8.0.1","104.70.164.33","TCP","74","38416  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2784651428 TSecr=0 WS=512"
"68","1.099756","104.70.164.33","10.8.0.1","TCP","54","443  >  38416 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"69","1.099783","10.8.0.1","104.70.164.33","TCP","74","38418  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2784651429 TSecr=0 WS=512"
"70","1.100603","104.70.164.33","10.8.0.1","TCP","54","443  >  38418 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"71","1.100621","10.8.0.1","157.240.26.55","TCP","58","[TCP Spurious Retransmission] 47642  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=4"
"72","1.100642","157.240.26.55","10.8.0.1","TCP","54","[TCP Dup ACK 28#2] 5222  >  47642 [ACK] Seq=1 Ack=5 Win=65535 Len=0"
"73","1.100671","157.240.26.55","10.8.0.1","TCP","54","5222  >  47642 [FIN, ACK] Seq=1 Ack=5 Win=65535 Len=0"
"74","1.100868","10.8.0.1","34.98.74.57","TLSv1.3","118","[TCP Spurious Retransmission] , Change Cipher Spec, Application Data"
"75","1.100976","34.98.74.57","10.8.0.1","TCP","54","443  >  40390 [ACK] Seq=213 Ack=619 Win=65535 Len=0"
"76","1.100995","10.8.0.1","104.70.164.33","TCP","74","38420  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2784651722 TSecr=0 WS=512"
"77","1.101762","104.70.164.33","10.8.0.1","TCP","54","443  >  38420 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"78","1.101791","10.8.0.1","35.186.224.47","TCP","74","39946  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2593429185 TSecr=0 WS=512"
"79","1.102494","35.186.224.47","10.8.0.1","TCP","54","443  >  39946 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"80","1.102508","10.8.0.1","104.70.164.33","TCP","74","38424  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2784651788 TSecr=0 WS=512"
"81","1.103079","104.70.164.33","10.8.0.1","TCP","54","443  >  38424 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"82","1.103096","10.8.0.1","104.70.164.18","TCP","74","46084  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2760486508 TSecr=0 WS=512"
"83","1.103642","104.70.164.18","10.8.0.1","TCP","54","443  >  46084 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"84","1.103655","10.8.0.1","104.70.164.18","TCP","74","46086  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2760486509 TSecr=0 WS=512"
"85","1.104236","104.70.164.18","10.8.0.1","TCP","54","443  >  46086 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"86","1.104251","10.8.0.1","104.70.164.18","TCP","74","46088  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2760486510 TSecr=0 WS=512"
"87","1.104821","104.70.164.18","10.8.0.1","TCP","54","443  >  46088 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"88","1.104852","10.8.0.1","104.70.164.18","TCP","74","46090  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2760486770 TSecr=0 WS=512"
"89","1.105408","104.70.164.18","10.8.0.1","TCP","54","443  >  46090 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"90","1.105422","10.8.0.1","104.70.164.33","TCP","74","[TCP Retransmission] 38392  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2784652083 TSecr=0 WS=512"
"91","1.106200","104.70.164.33","10.8.0.1","TCP","54","[TCP Retransmission] 443  >  38392 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"92","1.106217","10.8.0.1","44.225.120.180","TCP","74","[TCP Retransmission] 43270  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1702519057 TSecr=0 WS=512"
"93","1.106819","44.225.120.180","10.8.0.1","TCP","54","[TCP Retransmission] 443  >  43270 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"94","1.106835","10.8.0.1","44.225.120.180","TCP","74","[TCP Retransmission] 43266  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1702519057 TSecr=0 WS=512"
"95","1.107676","44.225.120.180","10.8.0.1","TCP","54","[TCP Retransmission] 443  >  43266 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"96","1.107698","10.8.0.1","35.165.233.216","TCP","74","[TCP Retransmission] 43498  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1205062038 TSecr=0 WS=512"
"97","1.108329","35.165.233.216","10.8.0.1","TCP","54","[TCP Retransmission] 443  >  43498 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"98","1.108345","10.8.0.1","104.70.164.33","TCP","54","38384  >  443 [RST] Seq=1 Win=0 Len=0"
"99","1.108398","10.8.0.1","157.240.26.55","TCP","325","47642  >  5222 [PSH, ACK] Seq=5 Ack=1 Win=65535 Len=271 [TCP segment of a reassembled PDU]"
"100","1.108407","10.8.0.1","44.225.120.180","TCP","54","43266  >  443 [ACK] Seq=1 Ack=1 Win=33553920 Len=0"
"101","1.108413","10.8.0.1","35.165.233.216","TCP","54","43498  >  443 [ACK] Seq=1 Ack=1 Win=33553920 Len=0"
"102","1.108421","10.8.0.1","34.98.74.57","TLSv1.3","277","Application Data, Application Data, Application Data, Application Data"
"103","1.108518","34.98.74.57","10.8.0.1","TCP","54","443  >  40390 [ACK] Seq=213 Ack=842 Win=65535 Len=0"
"104","1.108548","10.8.0.1","44.225.120.180","TCP","54","43270  >  443 [ACK] Seq=1 Ack=1 Win=33553920 Len=0"
"105","1.108594","10.8.0.1","44.225.120.180","TLSv1","571","Client Hello"
"106","1.108660","44.225.120.180","10.8.0.1","TCP","54","443  >  43266 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"107","1.108683","10.8.0.1","35.165.233.216","TLSv1","571","Client Hello"
"108","1.108731","35.165.233.216","10.8.0.1","TCP","54","443  >  43498 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"109","1.108748","10.8.0.1","104.70.164.33","TCP","54","38392  >  443 [ACK] Seq=1 Ack=1 Win=33553920 Len=0"
"110","1.108757","10.8.0.1","44.225.120.180","TLSv1","571","Client Hello"
"111","1.108774","44.225.120.180","10.8.0.1","TCP","54","443  >  43270 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"112","1.108783","10.8.0.1","104.70.164.33","TCP","590","38392  >  443 [ACK] Seq=1 Ack=1 Win=33553920 Len=536 [TCP segment of a reassembled PDU]"
"113","1.108818","104.70.164.33","10.8.0.1","TCP","54","443  >  38392 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"114","1.108827","10.8.0.1","104.70.164.33","TLSv1","123","Client Hello"
"115","1.108848","104.70.164.33","10.8.0.1","TCP","54","443  >  38392 [ACK] Seq=1 Ack=606 Win=65535 Len=0"
"116","1.108857","10.8.0.1","151.101.150.73","TCP","54","38638  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"117","1.108869","10.8.0.1","151.101.150.73","TLSv1.3","571","Client Hello"
"118","1.108888","151.101.150.73","10.8.0.1","TCP","54","443  >  38638 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"119","1.108896","10.8.0.1","151.101.150.73","TCP","54","38640  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"120","1.108961","10.8.0.1","104.70.164.18","TCP","54","46056  >  443 [RST] Seq=1 Win=0 Len=0"
"121","1.109020","10.8.0.1","151.101.150.73","TLSv1.3","571","Client Hello"
"122","1.109049","151.101.150.73","10.8.0.1","TCP","54","443  >  38640 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"123","1.109062","10.8.0.1","104.70.164.18","TCP","54","46058  >  443 [RST] Seq=1 Win=0 Len=0"
"124","1.109211","10.8.0.1","151.101.150.73","TCP","54","38646  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"125","1.109227","10.8.0.1","151.101.150.73","TLSv1.3","571","Client Hello"
"126","1.109251","151.101.150.73","10.8.0.1","TCP","54","443  >  38646 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"127","1.109260","10.8.0.1","104.70.164.18","TCP","54","46062  >  443 [RST] Seq=1 Win=0 Len=0"
"128","1.109358","10.8.0.1","35.186.224.25","TCP","54","49102  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"129","1.109372","10.8.0.1","104.70.164.18","TCP","54","46066  >  443 [RST] Seq=1 Win=0 Len=0"
"130","1.109431","10.8.0.1","35.186.224.25","TCP","590","49102  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=536 [TCP segment of a reassembled PDU]"
"131","1.109458","35.186.224.25","10.8.0.1","TCP","54","443  >  49102 [ACK] Seq=1 Ack=537 Win=65535 Len=0"
"132","1.109467","10.8.0.1","35.186.224.25","TLSv1.3","74","Client Hello"
"133","1.109486","35.186.224.25","10.8.0.1","TCP","54","443  >  49102 [ACK] Seq=1 Ack=557 Win=65535 Len=0"
"134","1.109496","10.8.0.1","142.251.4.188","TCP","54","39610  >  5228 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"135","1.109531","10.8.0.1","104.70.164.18","TCP","54","46070  >  443 [RST] Seq=1 Win=0 Len=0"
"136","1.109595","10.8.0.1","142.251.4.188","TLSv1.3","587","Client Hello"
"137","1.109630","142.251.4.188","10.8.0.1","TCP","54","5228  >  39610 [ACK] Seq=1 Ack=534 Win=65535 Len=0"
"138","1.109642","10.8.0.1","104.70.164.33","TCP","54","38414  >  443 [RST] Seq=1 Win=0 Len=0"
"139","1.109690","10.8.0.1","104.70.164.33","TCP","54","38416  >  443 [RST] Seq=1 Win=0 Len=0"
"140","1.109736","10.8.0.1","104.70.164.33","TCP","54","38418  >  443 [RST] Seq=1 Win=0 Len=0"
"141","1.109780","10.8.0.1","157.240.26.55","TCP","54","47642  >  5222 [FIN, ACK] Seq=276 Ack=2 Win=65535 Len=0"
"142","1.109922","157.240.26.55","10.8.0.1","TCP","54","5222  >  47642 [ACK] Seq=2 Ack=277 Win=65535 Len=0"
"143","1.109981","157.240.26.55","10.8.0.1","TCP","54","5222  >  47642 [FIN, ACK] Seq=2 Ack=277 Win=65535 Len=0"
"144","1.109995","10.8.0.1","104.70.164.33","TCP","54","38420  >  443 [RST] Seq=1 Win=0 Len=0"
"145","1.110061","10.8.0.1","35.186.224.47","TCP","54","39946  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"146","1.110072","10.8.0.1","104.70.164.33","TCP","54","38424  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"147","1.110080","10.8.0.1","104.70.164.18","TCP","54","46084  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"148","1.110089","10.8.0.1","104.70.164.33","TLSv1.3","571","Client Hello"
"149","1.110114","104.70.164.33","10.8.0.1","TCP","54","443  >  38424 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"150","1.110123","10.8.0.1","104.70.164.18","TCP","54","46086  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"151","1.110170","10.8.0.1","104.70.164.18","TLSv1.3","571","Client Hello"
"152","1.110193","104.70.164.18","10.8.0.1","TCP","54","443  >  46084 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"153","1.110201","10.8.0.1","104.70.164.18","TLSv1.3","571","Client Hello"
"154","1.110218","104.70.164.18","10.8.0.1","TCP","54","443  >  46086 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"155","1.110266","10.8.0.1","104.70.164.18","TCP","54","46088  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"156","1.110275","10.8.0.1","104.70.164.18","TLSv1.3","571","Client Hello"
"157","1.110304","104.70.164.18","10.8.0.1","TCP","54","443  >  46088 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"158","1.110312","10.8.0.1","104.70.164.18","TCP","54","46090  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"159","1.110318","10.8.0.1","104.70.164.33","TCP","54","[TCP Dup ACK 109#1] 38392  >  443 [ACK] Seq=606 Ack=1 Win=33553920 Len=0"
"160","1.110325","10.8.0.1","44.225.120.180","TCP","54","[TCP Dup ACK 104#1] 43270  >  443 [ACK] Seq=518 Ack=1 Win=33553920 Len=0"
"161","1.110331","10.8.0.1","104.70.164.18","TLSv1.3","571","Client Hello"
"162","1.110347","104.70.164.18","10.8.0.1","TCP","54","443  >  46090 [ACK] Seq=1 Ack=518 Win=65535 Len=0"
"163","1.110353","10.8.0.1","44.225.120.180","TCP","54","[TCP Dup ACK 100#1] 43266  >  443 [ACK] Seq=518 Ack=1 Win=33553920 Len=0"
"164","1.110359","10.8.0.1","35.165.233.216","TCP","54","[TCP Dup ACK 101#1] 43498  >  443 [ACK] Seq=518 Ack=1 Win=33553920 Len=0"
"165","1.110365","10.8.0.1","34.98.74.57","TLSv1.3","85","Application Data"
"166","1.110380","34.98.74.57","10.8.0.1","TCP","54","443  >  40390 [ACK] Seq=793 Ack=873 Win=65535 Len=0"
"167","1.110386","10.8.0.1","157.240.26.55","TCP","74","47074  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=1303497704 TSecr=0 WS=512"
"168","1.111089","157.240.26.55","10.8.0.1","TCP","54","80  >  47074 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0"
"169","1.111108","10.8.0.1","157.240.26.55","TCP","54","47642  >  5222 [RST] Seq=277 Win=0 Len=0"
"170","1.111148","10.8.0.1","35.186.224.47","TLSv1.2","480","Client Hello"
"171","1.111168","35.186.224.47","10.8.0.1","TCP","54","443  >  39946 [ACK] Seq=1 Ack=427 Win=65535 Len=0"
"172","1.111175","10.8.0.1","157.240.26.55","TCP","54","47074  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"173","1.161575","104.70.164.18","10.8.0.1","TLSv1.3","4170","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"174","1.161688","34.98.74.57","10.8.0.1","TCP","54","443  >  40390 [FIN, ACK] Seq=793 Ack=873 Win=65535 Len=0"
"175","1.161764","151.101.150.73","10.8.0.1","TLSv1.3","4360","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"176","1.161813","151.101.150.73","10.8.0.1","TLSv1.3","4360","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"177","1.161827","10.8.0.1","157.240.26.55","TCP","211","47074  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=157 [TCP segment of a reassembled PDU]"
"178","1.161857","157.240.26.55","10.8.0.1","TCP","54","80  >  47074 [ACK] Seq=1 Ack=158 Win=65535 Len=0"
"179","1.161925","151.101.150.73","10.8.0.1","TLSv1.3","4360","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data, Application Data"
"180","1.161968","104.70.164.18","10.8.0.1","TLSv1.3","4170","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"181","1.162040","104.70.164.18","10.8.0.1","TLSv1.3","4170","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"182","1.162080","104.70.164.33","10.8.0.1","TLSv1.3","4170","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data, Application Data"
"183","1.162118","35.186.224.25","10.8.0.1","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"184","1.162129","10.8.0.1","104.70.164.18","TCP","54","46090  >  443 [ACK] Seq=518 Ack=4117 Win=65535 Len=0"
"185","1.162170","10.8.0.1","151.101.150.73","TCP","54","38646  >  443 [ACK] Seq=518 Ack=4307 Win=65535 Len=0"
"186","1.162190","10.8.0.1","151.101.150.73","TCP","54","38638  >  443 [ACK] Seq=518 Ack=4307 Win=65535 Len=0"
"187","1.162197","10.8.0.1","157.240.26.55","TCP","336","47074  >  80 [PSH, ACK] Seq=158 Ack=1 Win=65535 Len=282 [TCP segment of a reassembled PDU]"
"188","1.162221","157.240.26.55","10.8.0.1","TCP","54","80  >  47074 [ACK] Seq=1 Ack=440 Win=65535 Len=0"
"189","1.162228","10.8.0.1","151.101.150.73","TCP","54","38640  >  443 [ACK] Seq=518 Ack=4307 Win=65535 Len=0"
"190","1.162239","10.8.0.1","104.70.164.18","TCP","54","46084  >  443 [ACK] Seq=518 Ack=4117 Win=65535 Len=0"
"191","1.162244","10.8.0.1","104.70.164.18","TCP","54","46086  >  443 [ACK] Seq=518 Ack=4117 Win=65535 Len=0"
"192","1.162248","10.8.0.1","104.70.164.33","TCP","54","38424  >  443 [ACK] Seq=518 Ack=4117 Win=65535 Len=0"
"193","1.162252","10.8.0.1","35.186.224.25","TCP","54","49102  >  443 [ACK] Seq=557 Ack=213 Win=65535 Len=0"
"194","1.162257","10.8.0.1","34.98.74.57","TLSv1.3","93","Application Data"
"195","1.163716","10.8.0.1","104.70.164.18","TLSv1.3","134","Change Cipher Spec, Application Data"
"196","1.163771","104.70.164.18","10.8.0.1","TCP","54","443  >  46090 [ACK] Seq=4117 Ack=598 Win=65535 Len=0"
